study_id,site_id,core_id,method_id,depth_min,depth_max,cs137_activity,cs137_activity_se,is_peak,max_core_depth,rank,depth_rank,date,mean_cs,sd_cs,z_score,p_value_overall,index,n_dates,upper_p,lower_p,min_possible_peak_depth,max_possible_peak_depth,sig_level,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,pb210_cic_accretion_rate,pb210_cic_notes,pb210_cic_max_depth,pb210_cic_r2,geomorphic_id,country,admin_division,habitat,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth,high_accretion,low_accretion,age_min,age_max,depth_med,age_mean,age_sd
Peck_et_al_2020,Netarts,NTOR1802_05PU,single set of methods,10,12,10.46,0.34,1,34,1,1,1963,2.3901041666666667,3.6433805701053648,2.214947266159449,0.01338184214851701,6,12,9.596703414558307e-78,2.6132512031679808e-42,10,14,3,2018,2,23,Abbreviated core ID: NT13,45.37262,-123.96335,NA,RTK,NA,2.77,"NAVD88",NA,RTK,NA,NA,NA,NA,emergent,NA,NA,high,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,marsh,C2,B1,A1,52,0.2545454545454545,0.18181818181818182,1978.7142857142858,1941,12,1959.857142857143,10.887176504718676
Peck_et_al_2020,Netarts,NTOR1802_06PU,single set of methods,16,18,8.49,0.28,1,48,1,1,1963,2.3901041666666667,3.6433805701053648,1.6742406443576459,0.047041657264836334,9,14,6.146783146793421e-32,1.7736574263042857e-5,16,18,3,2018,2,23,Abbreviated core ID: NT14,45.36804,-123.96238,NA,RTK,NA,2.84,"NAVD88",NA,RTK,NA,NA,NA,NA,emergent,NA,NA,high,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,marsh,C2,B1,A1,50,0.32727272727272727,0.2909090909090909,1969.111111111111,1956.125,17,1962.6180555555557,3.748767372863188
Peck_et_al_2020,Netarts,NTOR1802_07PU,single set of methods,18,20,8.75,0.34,1,46,1,1,1963,2.3901041666666667,3.6433805701053648,1.745602939620828,0.04043998555104178,10,14,1.9801280475056253e-17,1.9925754849347348e-17,18,20,3,2018,2,23,Abbreviated core ID: NT15,45.3673,-123.96271,NA,RTK,NA,2.99,"NAVD88",NA,RTK,NA,NA,NA,NA,scrub shrub,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,scrub shrub,NA,B1,NA,50,0.36363636363636365,0.32727272727272727,1968.5,1956.888888888889,19,1962.6944444444443,3.3518390627953196
Peck_et_al_2020,Netarts,NTOR1802_08PU,single set of methods,24,26,4.76,0.24,1,46,1,1,1963,2.3901041666666667,3.6433805701053648,0.6504661776973787,0.2576955711094535,13,20,0.09402783939212264,0.3892764908502301,24,26,0,2018,2,23,Abbreviated core ID: NT16,45.3661,-123.96595,NA,RTK,NA,3.1,"NAVD88",NA,RTK,NA,NA,NA,NA,scrub shrub,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,scrub shrub,C2,B1,A1,50,0.4727272727272727,0.43636363636363634,1967.2307692307693,1958.4166666666667,25,1962.823717948718,2.5444122440247865
Peck_et_al_2020,Netarts,NTOR1802_09PU,single set of methods,10,12,12.46,0.24,1,42,1,1,1963,2.3901041666666667,3.6433805701053648,2.7638879989531584,0.002855857042695642,6,9,3.0911236179714324e-54,3.0911236179714324e-54,10,12,3,2018,2,23,Abbreviated core ID: NT17,45.37075,-123.95888,NA,RTK,NA,2.8,"NAVD88",NA,RTK,NA,NA,NA,NA,emergent,NA,NA,high,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,marsh,C2,B1,A1,50,0.21818181818181817,0.18181818181818182,1972.1666666666667,1952,11,1962.0833333333335,5.821615214328748
Peck_et_al_2020,Netarts,NTOR1802_10PU,single set of methods,12,14,0.54,0.08,1,26,1,1,1963,2.3901041666666667,3.6433805701053648,-0.5077987684973471,0.6942027632310303,5,7,0.23882071323329762,0.1694493451592672,12,14,0,2018,2,23,Abbreviated core ID: NT18,45.37054,-123.95982,NA,RTK,NA,1.46,"NAVD88",NA,RTK,NA,NA,NA,NA,mudflat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,unvegetated,NA,B1,NA,50,0.2545454545454545,0.21818181818181817,1970.857142857143,1953.8333333333333,13,1962.345238095238,4.9143505056022025
Peck_et_al_2020,Salmon River,SROR1509_01PU,single set of methods,14,16,8.74,0.18,1,46,1,1,1963,1.5795890410958904,2.4179596761389117,2.9613442397592507,0.0015314968950902452,8,14,9.696228073571197e-148,9.696228073571265e-148,14,16,3,2015,9,9,Abbreviated core ID: SR01,45.025,-123.97,NA,handheld,NA,2.37,"NAVD88",NA,RTK,NA,NA,NA,NA,emergent,NA,NA,high,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,marsh,C2,B1,A1,245.25,0.3076923076923077,0.2692307692307692,1969.5,1955.5714285714287,15,1962.5357142857142,4.020832231856295
Peck_et_al_2020,Salmon River,SROR1809_01PU,single set of methods,10,12,7.05,0.16,1,26,1,1,1963,1.5795890410958904,2.4179596761389117,2.2624078527394906,0.011836108103736809,6,12,1.0032318036051646e-14,5.2088517163399794e-191,10,12,3,2018,9,13,Abbreviated core ID: SR05,45.029,-123.9788,NA,handheld,NA,2.49,"NAVD88",NA,RTK,NA,NA,NA,NA,emergent,NA,NA,high,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,marsh,NA,B1,NA,50,0.21818181818181817,0.18181818181818182,1972.1666666666667,1952,11,1962.0833333333335,5.821615214328748
Peck_et_al_2020,Salmon River,SROR1809_02PU,single set of methods,8,10,8.77,0.21,1,34,1,1,1963,1.5795890410958904,2.4179596761389117,2.973751394558418,0.001470916574488057,5,13,7.281821779098728e-121,1.494502237040456e-45,8,10,3,2018,9,13,Abbreviated core ID: SR06,45.0286,-123.9786,NA,handheld,NA,2.5,"NAVD88",NA,RTK,NA,NA,NA,NA,emergent,NA,NA,high,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,marsh,NA,B1,NA,50,0.18181818181818182,0.14545454545454545,1974,1949.25,9,1961.625,7.144709581221619
Peck_et_al_2020,Salmon River,SROR1809_03PU,single set of methods,10,12,11.35,0.25,1,32,1,1,1963,1.5795890410958904,2.4179596761389117,4.040766707286809,2.663836853133983e-5,6,13,7.749180772260876e-110,7.749180772260876e-110,10,12,3,2018,9,13,Abbreviated core ID: SR07,45.0268,-123.9782,NA,handheld,NA,2.5,"NAVD88",NA,RTK,NA,NA,NA,NA,emergent,NA,NA,high,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,marsh,NA,B1,NA,50,0.21818181818181817,0.18181818181818182,1972.1666666666667,1952,11,1962.0833333333335,5.821615214328748
Peck_et_al_2020,Salmon River,SROR1809_04PU,single set of methods,10,12,9.69,0.22,1,32,1,1,1963,1.5795890410958904,2.4179596761389117,3.3542374750662165,3.979201515865727e-4,6,14,9.155854637474669e-128,1.0024728501411476e-51,10,12,3,2018,9,13,Abbreviated core ID: SR08,45.025,-123.9752,NA,handheld,NA,2.51,"NAVD88",NA,RTK,NA,NA,NA,NA,emergent,NA,NA,high,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,marsh,NA,B1,NA,50,0.21818181818181817,0.18181818181818182,1972.1666666666667,1952,11,1962.0833333333335,5.821615214328748
Peck_et_al_2020,Tillamook,MID.A009,single set of methods,12,14,5.08,0.16,1,30,1,1,1963,0.9965454545454545,1.2051059078213842,3.3884611459889866,3.5142993009207313e-4,7,15,3.145509977227577e-9,3.14551075485777e-9,12,14,3,2015,4,24,Abbreviated core ID: MID.A009,45.47314,-123.87423,NA,RTK,NA,1.83,"NAVD88",NA,RTK,NA,NA,NA,NA,emergent,NA,NA,back,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,marsh,NA,B1,NA,50,0.2692307692307692,0.23076923076923078,1970.4285714285713,1954.3333333333333,13,1962.3809523809523,4.646295023478411
Peck_et_al_2020,Tillamook,NOR.A004,single set of methods,12,14,3.65,0.15,1,30,1,1,1963,0.9965454545454545,1.2051059078213842,2.2018434464830703,0.01383818446635987,7,15,0.06832887431281316,0.15729593719764345,12,14,1,2015,4,24,Abbreviated core ID: NOR.A004,45.47806,-123.87669,NA,RTK,NA,2.17,"NAVD88",NA,RTK,NA,NA,NA,NA,emergent,NA,NA,back,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,marsh,NA,B1,NA,50,0.2692307692307692,0.23076923076923078,1970.4285714285713,1954.3333333333333,13,1962.3809523809523,4.646295023478411
Peck_et_al_2020,Tillamook,NS-CR.A073,single set of methods,10,12,1.72,0.07,1,30,1,1,1963,0.9965454545454545,1.2051059078213842,0.6003244534436163,0.27414501240495137,6,13,0.8303234968173641,0.045340764014694515,10,12,1,2015,4,24,Abbreviated core ID: NS-CR.A073,45.46899,-123.87067,NA,RTK,NA,2.34,"NAVD88",NA,RTK,NA,NA,NA,NA,emergent,NA,NA,back,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,marsh,NA,B1,NA,50,0.23076923076923078,0.19230769230769232,1971.6666666666667,1952.6,11,1962.1333333333332,5.5040725662744805
Peck_et_al_2020,Tillamook,SO.CR.A028,single set of methods,12,14,3.93,0.1,1,30,1,1,1963,0.9965454545454545,1.2051059078213842,2.434188170861851,0.007462616885725137,7,13,5.534188872597804e-19,3.099931180139021e-57,12,14,3,2015,4,24,Abbreviated core ID: SO.CR.A028,45.47151,-123.87789,NA,RTK,NA,1.9,"NAVD88",NA,RTK,NA,NA,NA,NA,emergent,NA,NA,back,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,marsh,NA,B1,NA,50,0.2692307692307692,0.23076923076923078,1970.4285714285713,1954.3333333333333,13,1962.3809523809523,4.646295023478411
Peck_et_al_2020,Tillamook,TBOR1504_01PU,single set of methods,42,44,0.61,0.07,1,104,1,1,1963,0.9965454545454545,1.2051059078213842,-0.32075641820083645,0.6258025055883463,22,45,0.06598004514587177,0.022071569976904754,42,44,1,2015,4,25,Abbreviated core ID: TB01,45.48274,-123.89545,NA,RTK,NA,2.15,"NAVD88",NA,RTK,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,marsh,C2,B1,A1,104,0.8461538461538461,0.8076923076923077,1965.3636363636363,1960.5238095238096,43,1962.943722943723,1.3971376644025397
Peck_et_al_2020,Tillamook,TBOR1504_02PU,single set of methods,30,32,3.11,0.07,1,50,1,1,1963,0.9965454545454545,1.2051059078213842,1.7537500494668499,0.03973667272983705,14,22,2.620781612921335e-50,2.108065522855191e-17,30,32,3,2015,4,25,Abbreviated core ID: TB02,45.48137,-123.89361,NA,RTK,NA,2.29,"NAVD88",NA,RTK,NA,NA,NA,NA,emergent,NA,NA,high,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,marsh,C2,B1,A1,50,0.6153846153846154,0.5769230769230769,1966.25,1959.5333333333333,31,1962.8916666666667,1.938934654028502
Peck_et_al_2020,Tillamook,TBOR1504_03PU,single set of methods,18,20,7.86,0.17,1,30,1,1,1963,0.9965454545454545,1.2051059078213842,5.695312338035454,6.1573135479164876e-9,10,14,4.8663219236488425e-34,4.8663219236488425e-34,18,20,3,2015,4,25,Abbreviated core ID: TB03,45.46867,-123.8805,NA,RTK,NA,2.61,"NAVD88",NA,RTK,NA,NA,NA,NA,emergent,NA,NA,high,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,marsh,C2,B1,A1,50,0.38461538461538464,0.34615384615384615,1968.2,1957.2222222222222,19,1962.7111111111112,3.1690114775519733
Peck_et_al_2020,Tillamook,TBOR1504_04PU,single set of methods,28,30,0.76,0.05,1,111,1,1,1963,0.9965454545454545,1.2051059078213842,-0.19628603014077523,0.5778068524795077,15,55,0.1012371984138472,0.12160111463275687,28,30,0,2015,4,25,Abbreviated core ID: TB04,45.469,-123.88519,NA,RTK,NA,1.96,"NAVD88",NA,RTK,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,marsh,C2,B1,A1,111,0.5769230769230769,0.5384615384615384,1966.4666666666667,1959.2857142857142,29,1962.8761904761905,2.072962395090398
Peck_et_al_2020,Tillamook,TBOR1504_05PU,single set of methods,12,14,4.79,0.13,1,30,1,1,1963,0.9965454545454545,1.2051059078213842,3.1478183957395354,8.224692679960066e-4,7,15,3.5429305540455347e-7,1.7412281409158366e-41,12,14,3,2015,4,24,Abbreviated core ID: TB05,45.50962,-123.88386,NA,RTK,NA,2.62,"NAVD88",NA,RTK,NA,NA,NA,NA,emergent,NA,NA,high,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,marsh,C2,B1,A1,50,0.2692307692307692,0.23076923076923078,1970.4285714285713,1954.3333333333333,13,1962.3809523809523,4.646295023478411
Peck_et_al_2020,Tillamook,TBOR1504_06PU,single set of methods,12,14,2.38,0.17,1,46,1,1,1963,0.9965454545454545,1.2051059078213842,1.1479941609078854,0.12548548716765662,7,13,0.06558412319772983,0.6706026492090782,12,14,0,2015,4,24,Abbreviated core ID: TB06,45.51025,-123.88378,NA,RTK,NA,2.74,"NAVD88",NA,RTK,NA,NA,NA,NA,scrub shrub,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,scrub shrub,C2,B1,A1,50,0.2692307692307692,0.23076923076923078,1970.4285714285713,1954.3333333333333,13,1962.3809523809523,4.646295023478411
Peck_et_al_2020,Youngs Bay,WY01S,single set of methods,14,16,0.97,0.06,1,50,1,1,1963,1.5957664233576643,3.0829819223077006,-0.20297440566542801,0.5804224814388552,8,14,0.3593158736232655,0.01404051080991077,14,16,1,2015,2,22,Abbreviated core ID: WY01S,46.15382,-123.81057,NA,RTK,NA,1.68,"NAVD88",NA,RTK,NA,NA,NA,NA,emergent,NA,NA,back,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,marsh,NA,B1,NA,50,0.3076923076923077,0.2692307692307692,1969.5,1955.5714285714287,15,1962.5357142857142,4.020832231856295
Peck_et_al_2020,Youngs Bay,WY03S,single set of methods,4,6,1.02,0.09,1,50,1,1,1963,1.5957664233576643,3.0829819223077006,-0.18675634105784394,0.5740741603217647,3,19,0.3767925863076367,0.2889375976607765,4,6,0,2015,2,22,Abbreviated core ID: WY03S,46.15115,-123.8074,NA,RTK,NA,1.99,"NAVD88",NA,RTK,NA,NA,NA,NA,emergent,NA,NA,back,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,marsh,NA,B1,NA,50,0.11538461538461539,0.07692307692307693,1980.3333333333333,1937,5,1958.6666666666665,12.50925583244187
Peck_et_al_2020,Youngs Bay,WY04S,single set of methods,66,68,1.97,0.1,1,90.5,1,1,1963,1.5957664233576643,3.0829819223077006,0.12138688648625325,0.4516923015702746,34,44,5.198045111453079e-5,6.976825238448798e-5,66,68,2,2015,2,22,Abbreviated core ID: WY04S,46.1498,-123.80641,NA,RTK,NA,1.68,"NAVD88",NA,RTK,NA,NA,NA,NA,emergent,NA,NA,back,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,marsh,NA,B1,NA,90.5,1.3076923076923077,1.2692307692307692,1964.5294117647059,1961.4242424242425,67,1962.9768270944742,0.8963851772979475
Peck_et_al_2020,Youngs Bay,YBOR1502_01PU,single set of methods,14,16,3.02,0.13,1,50,1,1,1963,1.5957664233576643,3.0829819223077006,0.4619662432455186,0.3220527641252725,7,11,2.1932251915679153e-18,2.9184205735604558e-25,14,16,2,2015,2,21,Abbreviated core ID: YB01,46.10026,-123.78333,NA,RTK,NA,2.58,"NAVD88",NA,RTK,NA,NA,NA,NA,emergent,NA,NA,high,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,marsh,C2,B1,A1,50,0.3076923076923077,0.2692307692307692,1969.5,1955.5714285714287,15,1962.5357142857142,4.020832231856295
Peck_et_al_2020,Youngs Bay,YBOR1502_02PU,single set of methods,12,14,6.88,0.17,1,50,1,1,1963,1.5957664233576643,3.0829819223077006,1.7140008309510084,0.04326428662903248,7,13,6.4006343514857e-10,6.4006343514857e-10,12,14,3,2015,2,21,Abbreviated core ID: YB02,46.10576,-123.78404,NA,RTK,NA,2.69,"NAVD88",NA,RTK,NA,NA,NA,NA,scrub shrub,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,scrub shrub,C2,B1,A1,50,0.2692307692307692,0.23076923076923078,1970.4285714285713,1954.3333333333333,13,1962.3809523809523,4.646295023478411
Peck_et_al_2020,Youngs Bay,YBOR1502_03PU,single set of methods,10,12,0.3,0.05,1,50,1,1,1963,1.5957664233576643,3.0829819223077006,-0.42029647140705445,0.6628655563469181,6,8,0.7741572275018741,0.5485060395738666,10,12,0,2015,2,21,Abbreviated core ID: YB03,46.16869,-123.82468,NA,RTK,NA,1.81,"NAVD88",NA,RTK,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,marsh,C2,B1,A1,50,0.23076923076923078,0.19230769230769232,1971.6666666666667,1952.6,11,1962.1333333333332,5.5040725662744805
Peck_et_al_2020,Youngs Bay,YBOR1502_04PU,single set of methods,2,4,19.46,0.41,1,50,1,1,1963,1.5957664233576643,3.0829819223077006,5.794465886219159,3.426947614570963e-9,2,15,6.642951099193087e-32,6.642951099193087e-32,2,4,3,2015,2,21,Abbreviated core ID: YB04,46.1676,-123.82514,NA,RTK,NA,2.89,"NAVD88",NA,RTK,NA,NA,NA,NA,emergent,NA,NA,high,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,marsh,NA,B1,NA,251,0.07692307692307693,0.038461538461538464,1989,1911,3,1950,22.516660498395403
Peck_et_al_2020,Youngs Bay,YBOR1502_05PU,single set of methods,14,16,14.14,0.32,1,50,1,1,1963,1.5957664233576643,3.0829819223077006,4.068863811972214,2.3621474784074614e-5,8,13,1.2590436216678498e-63,5.991406236784693e-6,14,16,3,2015,2,21,Abbreviated core ID: YB05,46.1676,-123.8262,NA,RTK,NA,2.78,"NAVD88",NA,RTK,NA,NA,NA,NA,scrub shrub,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Oregon,scrub shrub,C2,B1,A1,50,0.3076923076923077,0.2692307692307692,1969.5,1955.5714285714287,15,1962.5357142857142,4.020832231856295
Piazza_et_al_2020,CRMS0128,0128_1,single set of methods,26,28,166.4924,4.8411,1,42,1,1,1963,56.74471707317073,51.086786309396594,2.148259674471693,0.01584656623453151,14,21,4.860183601844529e-73,4.860183601844529e-73,26,28,3,2007,NA,NA,"core sampling year approximate, sites where surveyed between Spring 2006 and Fall 2007",29.8317,-89.947983,NA,handheld,Point located next to CRMS setup on Google Earth.,NA,NA,NA,NA,NA,fresh,measurement,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,42,0.6363636363636364,0.5909090909090909,1966.142857142857,1959.6153846153845,27,1962.8791208791208,1.884319010432091
Piazza_et_al_2020,CRMS0128,0128_2,single set of methods,28,30,159.9793,3.7161,1,40,1,1,1963,56.74471707317073,51.086786309396594,2.020768781610381,0.021651852950753447,15,20,1.9995829593399223e-106,1.9995829593399223e-106,28,30,3,2007,NA,NA,"core sampling year approximate, sites where surveyed between Spring 2006 and Fall 2007",29.8317,-89.947983,NA,handheld,Point located next to CRMS setup on Google Earth.,NA,NA,NA,NA,NA,fresh,measurement,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,40,0.6818181818181818,0.6363636363636364,1965.9333333333334,1959.857142857143,29,1962.8952380952383,1.754045103538014
Piazza_et_al_2020,CRMS0128_H,0128_H_1,single set of methods,22,24,195.1789,3.8371,1,40,1,1,1963,25.14569487179487,38.719186564455754,4.391445694375609,5.629973036436198e-6,12,18,1.266069038874678e-203,0,22,24,3,2007,NA,NA,"core sampling year approximate, sites where surveyed between Spring 2006 and Fall 2007",29.835167,-89.930067,NA,other low resolution,"Point on marsh, but most H points look like they're taken from boats near shore.",NA,NA,NA,NA,NA,fresh,measurement,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,40,0.5454545454545454,0.5,1966.6666666666667,1959,23,1962.8333333333335,2.213176031893587
Piazza_et_al_2020,CRMS0128_H,0128_H_2,single set of methods,24,26,86.8419,14.0193,1,42,1,1,1963,25.14569487179487,38.719186564455754,1.5934272024413418,0.05553219364596196,13,21,0.4371976386169326,4.760765565604834e-4,24,26,1,2007,NA,NA,"core sampling year approximate, sites where surveyed between Spring 2006 and Fall 2007",29.835167,-89.930067,NA,other low resolution,"Point on marsh, but most H points look like they're taken from boats near shore.",NA,NA,NA,NA,NA,fresh,measurement,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,42,0.5909090909090909,0.5454545454545454,1966.3846153846155,1959.3333333333333,25,1962.8589743589744,2.0355297952198814
Piazza_et_al_2020,CRMS0135,0135_1,single set of methods,32,34,57.5369,3.8288,1,44,1,1,1963,16.69598536585366,14.771419467193413,2.764860528458486,0.002847356928413758,17,22,2.998778466343584e-28,9.449904618872668e-13,32,34,3,2007,NA,NA,"core sampling year approximate, sites where surveyed between Spring 2006 and Fall 2007",29.68655,-89.760467,NA,handheld,Point located next to CRMS setup on Google Earth.,NA,NA,NA,NA,NA,brackish,measurement,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,44,0.7727272727272727,0.7272727272727273,1965.5882352941176,1960.25,33,1962.9191176470588,1.541015792028169
Piazza_et_al_2020,CRMS0135,0135_2,single set of methods,30,32,66.0005,5.6975,1,42,1,1,1963,16.69598536585366,14.771419467193413,3.3378318680644887,0.00042217411969591723,14,19,0.3262680608072614,7.062121648594769e-10,30,32,2,2007,NA,NA,"core sampling year approximate, sites where surveyed between Spring 2006 and Fall 2007",29.68655,-89.760467,NA,handheld,Point located next to CRMS setup on Google Earth.,NA,NA,NA,NA,NA,brackish,measurement,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,48,0.7272727272727273,0.6818181818181818,1965.75,1960.0666666666666,31,1962.9083333333333,1.640637014947204
Piazza_et_al_2020,CRMS0135_H,0135_H_1,single set of methods,26,28,45.3795,2.6344,1,56,1,1,1963,12.084542307692308,9.884879972697977,3.3682713178377797,3.7820559165269163e-4,14,27,1.672571365519058e-30,5.389083620246376e-9,26,28,3,2007,NA,NA,"core sampling year approximate, sites where surveyed between Spring 2006 and Fall 2007",29.705633,-89.718467,NA,other low resolution,Looks like it's taken from boat near shore.,NA,NA,NA,NA,NA,brackish,measurement,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,56,0.6363636363636364,0.5909090909090909,1966.142857142857,1959.6153846153845,27,1962.8791208791208,1.884319010432091
Piazza_et_al_2020,CRMS0135_H,0135_H_2,single set of methods,22,24,26.9583,2.4663,1,54,1,1,1963,12.084542307692308,9.884879972697977,1.5046978550461907,0.06620088740259789,12,25,0.3057873008232679,3.730554382217563e-6,22,24,1,2007,NA,NA,"core sampling year approximate, sites where surveyed between Spring 2006 and Fall 2007",29.705633,-89.718467,NA,other low resolution,Looks like it's taken from boat near shore.,NA,NA,NA,NA,NA,brackish,measurement,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,56,0.5454545454545454,0.5,1966.6666666666667,1959,23,1962.8333333333335,2.213176031893587
Piazza_et_al_2020,CRMS0147,0147_1,single set of methods,22,24,17.7494,1.653,1,40,1,1,1963,5.85456,4.611423281960979,2.5794292288305822,0.004948186715873826,12,20,0.7631443602513154,2.0146091756538026e-5,22,24,2,2007,NA,NA,"core sampling year approximate, sites where surveyed between Spring 2006 and Fall 2007",29.665667,-89.604183,NA,handheld,Point located next to CRMS setup on Google Earth.,NA,NA,NA,NA,NA,saline,measurement,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,52,0.5454545454545454,0.5,1966.6666666666667,1959,23,1962.8333333333335,2.213176031893587
Piazza_et_al_2020,CRMS0147,0147_2,single set of methods,16,18,14.4385,1.8048,1,34,1,1,1963,5.85456,4.611423281960979,1.8614513296965727,0.03134023383260731,9,15,0.004149974005941189,0.13467479474278457,16,18,2,2007,NA,NA,"core sampling year approximate, sites where surveyed between Spring 2006 and Fall 2007",29.665667,-89.604183,NA,handheld,Point located next to CRMS setup on Google Earth.,NA,NA,NA,NA,NA,saline,measurement,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,34,0.4090909090909091,0.36363636363636365,1967.888888888889,1957.5,17,1962.6944444444443,2.9990138982905634
Piazza_et_al_2020,CRMS0147_H,0147_H_1,single set of methods,30,32,15.5118,1.1096,1,44,1,1,1963,5.0059744186046515,4.627236505687613,2.270431945391598,0.011590694034773641,15,21,0.5491252333502965,3.4836125477247462e-6,30,32,2,2007,NA,NA,"core sampling year approximate, sites where surveyed between Spring 2006 and Fall 2007",29.590083,-89.613383,NA,other low resolution,Looks like it's taken from boat near shore.,NA,NA,NA,NA,NA,saline,measurement,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,44,0.7272727272727273,0.6818181818181818,1965.75,1960.0666666666666,31,1962.9083333333333,1.640637014947204
Piazza_et_al_2020,CRMS0147_H,0147_H_2,single set of methods,30,32,15.7725,1.1033,1,44,1,1,1963,5.0059744186046515,4.627236505687613,2.326772268536862,0.00998869455966922,16,22,0.011895852386589653,0.030571030456031108,30,32,3,2007,NA,NA,"core sampling year approximate, sites where surveyed between Spring 2006 and Fall 2007",29.590083,-89.613383,NA,other low resolution,Looks like it's taken from boat near shore.,NA,NA,NA,NA,NA,saline,measurement,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Louisiana,marsh,C2,B1,NA,44,0.7272727272727273,0.6818181818181818,1965.75,1960.0666666666666,31,1962.9083333333333,1.640637014947204
