study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,habitat,habitat_assignment_method,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth,country,state
CRMS_Database,CRMS0120,CRMS0120_2,NA,NA,NA,NA,29.846216,-89.854225,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS0120,CRMS0120_3,NA,NA,NA,NA,29.846216,-89.854225,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS1024,CRMS1024_1,NA,NA,NA,NA,29.874734,-89.378759,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS1024,CRMS1024_2,NA,NA,NA,NA,29.874734,-89.378759,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS1024,CRMS1024_3,NA,NA,NA,NA,29.874734,-89.378759,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS1069,CRMS1069_1,NA,NA,NA,NA,30.048498,-89.218259,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS1069,CRMS1069_2,NA,NA,NA,NA,30.048498,-89.218259,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS1069,CRMS1069_3,NA,NA,NA,NA,30.048498,-89.218259,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS3639,CRMS3639_1,NA,NA,NA,NA,29.904273,-89.854224,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS3639,CRMS3639_2,NA,NA,NA,NA,29.904273,-89.854224,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS3639,CRMS3639_3,NA,NA,NA,NA,29.904273,-89.854224,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS3641,CRMS3641_1,NA,NA,NA,NA,29.918794,-89.854224,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS3641,CRMS3641_2,NA,NA,NA,NA,29.918794,-89.854224,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS3641,CRMS3641_3,NA,NA,NA,NA,29.918794,-89.854224,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS3800,CRMS3800_1,NA,NA,NA,NA,29.838956,-89.666719,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS3800,CRMS3800_2,NA,NA,NA,NA,29.838956,-89.666719,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS3800,CRMS3800_3,NA,NA,NA,NA,29.838956,-89.666719,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS4355,CRMS4355_1,NA,NA,NA,NA,29.838956,-89.822974,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,16,United States,Louisiana
CRMS_Database,CRMS4355,CRMS4355_2,NA,NA,NA,NA,29.838956,-89.822974,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,16,United States,Louisiana
CRMS_Database,CRMS4355,CRMS4355_3,NA,NA,NA,NA,29.838956,-89.822974,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,16,United States,Louisiana
CRMS_Database,CRMS4548,CRMS4548_1,NA,NA,NA,NA,29.860735,-89.666718,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS4548,CRMS4548_2,NA,NA,NA,NA,29.860735,-89.666718,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS4548,CRMS4548_3,NA,NA,NA,NA,29.860735,-89.666718,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS4551,CRMS4551_1,NA,NA,NA,NA,29.853475,-89.604217,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS4551,CRMS4551_2,NA,NA,NA,NA,29.853475,-89.604217,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS4551,CRMS4551_3,NA,NA,NA,NA,29.853475,-89.604217,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS4557,CRMS4557_1,NA,NA,NA,NA,29.824436,-89.572966,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS4557,CRMS4557_2,NA,NA,NA,NA,29.824436,-89.572966,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS4557,CRMS4557_3,NA,NA,NA,NA,29.824436,-89.572966,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS4572,CRMS4572_1,NA,NA,NA,NA,30.056701,-89.479209,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS4572,CRMS4572_2,NA,NA,NA,NA,30.056701,-89.479209,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS4572,CRMS4572_3,NA,NA,NA,NA,30.056701,-89.479209,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS4596,CRMS4596_1,NA,NA,NA,NA,30.056701,-89.447958,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS4596,CRMS4596_2,NA,NA,NA,NA,30.056701,-89.447958,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS4596,CRMS4596_3,NA,NA,NA,NA,30.056701,-89.447958,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS2830,CRMS2830_1,NA,NA,NA,NA,30.036237,-90.340734,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,freshwater,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS2830,CRMS2830_2,NA,NA,NA,NA,30.036237,-90.340734,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,freshwater,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS2830,CRMS2830_3,NA,NA,NA,NA,30.036237,-90.340734,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,freshwater,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS6299,CRMS6299_1,NA,NA,NA,NA,30.050593,-90.351418,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS6299,CRMS6299_2,NA,NA,NA,NA,30.050593,-90.351418,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS6299,CRMS6299_3,NA,NA,NA,NA,30.050593,-90.351418,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS0033,CRMS0033_1,NA,NA,NA,NA,30.274448,-90.385494,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS0033,CRMS0033_2,NA,NA,NA,NA,30.274448,-90.385494,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS0033,CRMS0033_3,NA,NA,NA,NA,30.274448,-90.385494,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,habitat determined from vegetation_class,C2,NA,NA,24,United States,Louisiana
CRMS_Database,CRMS0461,CRMS0461_1,NA,NA,NA,NA,29.584919,-91.323021,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,deltaic,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,marsh,determined based on species presence,C2,NA,NA,24,United States,Louisiana
